33677 0:-999 134:-72 307:-58 414:-53 524:-64 967:-66 1160:-69 1346:-70 1883:-33 2097:-73 2325:-999
54133 0:-999 181:-50 837:-74 1132:-85 1155:-86 1639:-86 2068:-87 2325:-999
219753 0:-999 18:-89 377:-59 793:-78 1026:-85 1445:-58 1462:-40 1533:-70 1781:-80 1784:-41 2126:-80 2325:-999
449175 0:-999 189:-70 373:-69 378:-55 640:-45 1481:-73 1551:-64 1787:-56 1802:-66 2014:-61 2136:-77 2325:-999
389431 0:-999 190:-57 214:-39 1085:-57 1525:-58 2080:-39 2090:-57 2150:-48 2217:-39 2278:-53 2325:-999
389660 0:-999 98:-54 134:-51 524:-44 572:-56 967:-61 1411:-63 1986:-55 2246:-66 2311:-45 2312:-77 2325:-999
389921 0:-999 27:-70 416:-65 436:-64 547:-65 631:-68 692:-68 911:-68 950:-65 1120:-72 1854:-77 2325:-999
389928 0:-999 4:-65 618:-75 793:-50 861:-48 891:-65 1025:-56 1026:-67 1781:-57 1806:-60 1882:-39 2325:-999
389999 0:-999 466:-78 544:-59 941:-78 1203:-53 1218:-68 1236:-77 1444:-81 1775:-50 2293:-54 2325:-999
329911 0:-999 1044:-51 1437:-81 1458:-50 1672:-76 1675:-75 1678:-50 2008:-85 2053:-76 2279:-89 2325:-999
390056 0:-999 284:-39 377:-67 592:-80 891:-78 960:-40 1445:-67 1533:-66 1806:-85 2025:-63 2169:-81 2325:-999
270313 0:-999 362:-62 1093:-50 1176:-63 1384:-37 1482:-79 1876:-46 1898:-77 1968:-84 2110:-53 2162:-73 2325:-999
330188 0:-999 42:-62 288:-63 491:-72 517:-76 730:-72 809:-45 1437:-57 1539:-52 1819:-40 2278:-79 2325:-999
390401 0:-999 564:-71 730:-53 809:-63 906:-65 1098:-90 1399:-74 1910:-61 1987:-54 2278:-82 2325:-999
270424 0:-999 98:-53 134:-37 270:-51 524:-34 572:-55 1105:-54 2119:-56 2246:-47 2311:-48 2325:-999
390426 0:-999 662:-64 822:-83 1103:-76 1256:-57 1291:-83 1345:-77 1845:-56 2067:-80 2178:-58 2286:-59 2325:-999
390430 0:-999 39:-71 592:-78 1119:-80 1176:-61 1482:-75 1533:-84 1575:-69 1933:-44 1968:-75 2126:-75 2325:-999
450294 0:-999 42:-71 288:-71 491:-65 517:-37 730:-69 792:-81 809:-57 1213:-83 1689:-71 2278:-56 2325:-999
330487 0:-999 27:-64 416:-67 436:-63 692:-59 911:-76 950:-63 1120:-61 1854:-76 2095:-61 2325:-999
450460 0:-999 98:-71 134:-64 524:-63 967:-75 1158:-66 1850:-74 2119:-44 2246:-66 2311:-63 2312:-55 2325:-999
330531 0:-999 189:-72 262:-51 373:-70 378:-46 640:-45 1387:-79 1481:-67 1787:-54 1905:-69 2014:-57 2325:-999
390777 0:-999 98:-70 134:-52 414:-77 524:-52 572:-57 967:-70 1883:-59 1986:-79 2119:-40 2246:-59 2325:-999
330676 0:-999 511:-73 569:-66 603:-67 736:-84 1153:-88 1509:-43 1795:-53 1898:-77 1946:-57 2057:-72 2325:-999
390834 0:-999 110:-69 127:-92 181:-64 206:-33 1155:-86 1922:-78 1953:-89 2320:-88 2325:-999
390901 0:-999 795:-82 1256:-55 1277:-78 1345:-67 1561:-81 1842:-80 1845:-55 2178:-55 2286:-59 2325:-999
330825 0:-999 123:-84 206:-84 252:-64 662:-70 795:-76 1256:-55 1345:-62 1561:-80 1845:-52 2286:-56 2325:-999
271018 0:-999 98:-30 134:-68 1158:-68 1232:-75 1277:-44 1411:-74 1850:-34 2246:-53 2311:-47 2325:-999
450954 0:-999 667:-73 730:-75 809:-80 968:-33 1032:-77 1369:-82 1407:-23 1638:-66 1910:-68 2249:-84 2325:-999
451096 0:-999 858:-64 973:-47 1390:-59 1638:-66 1827:-57 1925:-74 1988:-38 1992:-47 2221:-74 2325:-999
451097 0:-999 491:-85 564:-75 730:-57 858:-58 1437:-73 1819:-82 1910:-70 1987:-53 2325:-999
391309 0:-999 82:-77 280:-81 758:-76 805:-75 1093:-56 1114:-63 1176:-72 1384:-33 1876:-33 2144:-50 2325:-999
451402 0:-999 134:-47 270:-37 524:-59 728:-51 967:-62 1015:-64 1411:-43 1986:-77 2119:-37 2246:-71 2325:-999
451490 0:-999 378:-63 640:-55 1160:-57 1346:-57 1481:-61 1787:-48 1905:-62 2136:-57 2168:-57 2325:-999
271713 0:-999 619:-80 667:-70 1032:-71 1390:-44 1638:-53 1827:-43 1925:-74 1988:-59 1992:-67 2199:-86 2325:-999
331712 0:-999 98:-65 134:-56 270:-63 524:-50 572:-59 773:-63 1986:-62 2246:-59 2311:-55 2325:-999
451713 0:-999 77:-63 314:-51 960:-77 1031:-73 1176:-74 1355:-81 1864:-65 1964:-42 2028:-70 2126:-65 2325:-999
331800 0:-72 190:-67 614:-72 781:-72 902:-60 1085:-66 1234:-68 1602:-59 2058:-48 2090:-66 2325:-999
271960 0:-999 134:-69 270:-75 572:-47 967:-57 1158:-34 1277:-73 1411:-79 1850:-59 2097:-60 2246:-65 2325:-999
392033 0:-999 307:-55 572:-57 1158:-75 1160:-65 1346:-65 1883:-34 1905:-68 2097:-63 2136:-66 2168:-65 2325:-999
451883 0:-999 98:-54 134:-39 270:-56 524:-38 572:-54 967:-58 2119:-57 2246:-45 2311:-53 2325:-999
332099 0:-999 373:-72 378:-55 640:-63 1160:-56 1346:-56 1758:-65 1787:-52 1883:-61 2136:-69 2168:-56 2325:-999
452194 0:-999 20:-85 252:-61 709:-81 795:-86 1256:-45 1277:-83 1561:-79 1845:-45 2178:-44 2325:-999
392499 0:-999 134:-53 1015:-63 1054:-62 1065:-50 1101:-64 1381:-74 1461:-70 2074:-61 2119:-36 2312:-65 2325:-999
392500 0:-999 134:-57 270:-36 967:-65 1015:-65 1065:-50 1411:-55 1461:-71 1471:-65 2074:-64 2119:-44 2325:-999
272539 0:-999 191:-56 232:-43 716:-55 935:-62 1069:-60 1076:-56 1096:-63 2208:-56 2322:-56 2325:-999
272540 0:-999 191:-52 232:-46 716:-54 935:-52 1006:-69 1069:-55 1096:-61 1119:-71 1177:-66 1319:-74 2325:-999
332528 0:-999 77:-69 314:-58 655:-63 1864:-61 1876:-77 1898:-74 1964:-38 2028:-65 2126:-71 2325:-999
392683 0:-999 27:-41 416:-72 692:-54 770:-39 1120:-63 1365:-77 1581:-81 1854:-74 1984:-79 2325:-999
452571 0:-999 321:-60 421:-63 567:-33 677:-69 821:-67 1329:-51 1518:-69 1623:-40 1978:-59 2106:-66 2325:-999
392855 0:-999 42:-69 288:-69 667:-86 730:-55 809:-66 1032:-88 1399:-55 1539:-83 1638:-75 1844:-57 2325:-999
272960 0:-999 109:-52 761:-61 909:-45 919:-75 1060:-72 1175:-39 1226:-55 1641:-45 1708:-66 2071:-80 2325:-999
452842 0:-999 22:-60 544:-57 941:-82 1057:-62 1203:-54 1775:-49 1868:-76 2189:-85 2293:-59 2325:-999
273168 0:-999 42:-75 288:-75 730:-47 809:-57 1334:-68 1399:-55 1437:-59 1638:-72 1844:-61 1910:-80 2325:-999
452977 0:-999 77:-73 314:-62 603:-83 655:-68 736:-86 1210:-60 1533:-76 1864:-69 1876:-77 1964:-41 2325:-999
273251 0:-999 298:-63 418:-60 784:-82 803:-84 1291:-87 1319:-83 1482:-86 2126:-88 2166:-31 2173:-71 2325:-999
333141 0:-999 72:-72 818:-67 840:-68 854:-50 1041:-72 1081:-72 1151:-82 1801:-42 2000:-70 2325:-999
393385 0:-999 98:-39 134:-70 524:-71 967:-81 1158:-77 1277:-75 1850:-48 2119:-73 2246:-58 2311:-55 2325:-999
273565 0:-999 307:-57 378:-85 519:-70 572:-58 1158:-78 1160:-74 1346:-74 1411:-83 1883:-29 2168:-74 2325:-999
273663 0:-999 98:-57 134:-59 270:-44 524:-60 775:-66 967:-71 1411:-49 1986:-73 2119:-45 2246:-65 2325:-999
273664 0:-999 134:-48 270:-33 524:-50 728:-38 1015:-67 1065:-49 1411:-50 2074:-63 2119:-43 2246:-51 2325:-999
453500 0:-999 134:-66 307:-59 414:-42 967:-61 1160:-75 1346:-74 1717:-75 1883:-40 2097:-79 2136:-75 2325:-999
393813 0:-999 667:-60 730:-78 858:-56 1032:-67 1390:-51 1638:-58 1827:-47 1925:-68 1992:-57 2221:-67 2325:-999
333808 0:-999 252:-64 795:-86 822:-85 1256:-53 1345:-68 1561:-81 1842:-90 1845:-53 2178:-55 2286:-68 2325:-999
333830 0:-999 98:-60 524:-39 572:-54 728:-59 773:-61 1065:-65 1411:-52 1850:-60 1986:-55 2311:-43 2325:-999
453931 0:-999 48:-61 284:-54 377:-80 603:-63 625:-71 960:-53 1176:-77 1445:-81 2057:-79 2126:-58 2325:-999
274151 0:-999 252:-68 709:-81 822:-83 1256:-55 1345:-68 1561:-82 1842:-82 1845:-56 2178:-54 2286:-66 2325:-999
274152 0:-999 252:-69 710:-86 795:-89 822:-83 1256:-62 1345:-68 1561:-84 1845:-62 2178:-55 2286:-62 2325:-999
274153 0:-999 252:-65 709:-87 822:-83 1103:-76 1256:-63 1291:-84 1561:-88 1842:-83 1845:-63 2286:-67 2325:-999
274154 0:-999 796:-60 1035:-51 1510:-51 2012:-90 2325:-999
394198 0:-999 141:-79 294:-63 324:-54 358:-46 592:-70 972:-65 1119:-64 1176:-58 1482:-74 2126:-71 2325:-999
394336 0:-999 98:-54 270:-61 524:-39 728:-65 773:-62 1105:-63 1411:-58 1850:-60 1986:-63 2311:-52 2325:-999
334204 0:-999 262:-66 378:-57 702:-74 1481:-64 1485:-88 1727:-66 1787:-52 1823:-76 1905:-74 2136:-65 2325:-999
334205 0:-999 378:-54 640:-52 961:-64 1481:-66 1787:-66 1802:-69 1823:-59 1831:-55 2136:-67 2325:-999
334230 0:-999 42:-59 288:-59 517:-66 809:-49 1437:-39 1539:-49 1819:-38 2008:-77 2150:-71 2278:-78 2325:-999
334298 0:-999 29:-53 190:-74 214:-61 513:-53 1085:-74 1368:-53 1430:-50 2080:-62 2090:-74 2217:-61 2325:-999
394586 0:-999 134:-70 307:-55 414:-53 572:-65 967:-66 1158:-79 1160:-71 1883:-48 2097:-71 2168:-69 2325:-999
274616 0:-999 298:-70 418:-55 784:-90 803:-88 1031:-72 1291:-85 1776:-87 1898:-83 2166:-43 2173:-70 2325:-999
274655 0:-999 262:-73 289:-98 525:-58 640:-44 957:-86 961:-65 1485:-70 1727:-62 1787:-54 1802:-62 2325:-999
274825 0:-999 42:-74 288:-78 730:-47 809:-64 1334:-76 1399:-51 1437:-65 1844:-71 1987:-46 2278:-79 2325:-999
274826 0:-999 218:-53 383:-61 906:-80 1032:-72 1925:-58 2006:-69 2055:-44 2087:-70 2221:-63 2320:-62 2325:-999
274841 0:-999 505:-64 685:-51 708:-87 807:-83 1035:-53 1510:-53 1808:-83 1969:-68 2325:-999
454673 0:-999 383:-66 667:-55 973:-56 1032:-57 1390:-64 1520:-75 1827:-63 1992:-34 2006:-79 2325:-999
454771 0:-999 42:-75 151:-80 382:-80 517:-43 730:-71 809:-61 1526:-66 2234:-73 2278:-66 2279:-65 2325:-999
394994 0:-999 377:-47 656:-75 891:-74 1445:-47 1482:-90 1533:-44 1575:-71 2025:-50 2126:-65 2325:-999
275058 0:-999 98:-53 524:-36 572:-61 773:-76 1158:-71 1411:-64 1850:-60 1986:-62 2311:-47 2325:-999
455059 0:-999 27:-64 416:-49 436:-55 547:-53 692:-61 950:-55 1120:-61 1365:-65 1512:-63 1854:-74 2325:-999
455068 0:-999 42:-61 288:-65 517:-72 730:-52 809:-60 858:-71 1437:-53 1819:-66 1910:-76 2325:-999
455239 0:-999 36:-60 377:-34 758:-63 793:-71 891:-72 1445:-34 1533:-40 2025:-41 2126:-63 2169:-72 2325:-999
335494 0:-999 98:-68 134:-62 270:-41 524:-62 1381:-75 1850:-71 2119:-49 2246:-70 2311:-66 2312:-73 2325:-999
335718 0:-999 98:-51 134:-39 524:-35 967:-54 1411:-57 1850:-60 1986:-57 2119:-56 2246:-46 2312:-68 2325:-999
335740 0:-999 18:-84 618:-80 793:-59 891:-68 1120:-88 1533:-85 1729:-86 1806:-67 1882:-46 2135:-71 2325:-999
275999 0:-999 27:-65 416:-66 436:-45 547:-47 692:-68 950:-48 1120:-82 1512:-63 1854:-84 2325:-999
396052 0:-999 88:-58 629:-63 825:-62 856:-64 902:-67 1288:-57 1430:-56 1467:-57 1602:-67 2058:-67 2325:-999
396073 0:-999 294:-73 324:-67 358:-55 592:-74 896:-84 972:-76 1119:-70 1482:-83 1822:-63 1833:-76 2325:-999
396074 0:-999 252:-73 662:-61 709:-86 1103:-72 1256:-53 1345:-62 1561:-79 1845:-53 2286:-52 2325:-999
455868 0:-999 82:-83 284:-85 362:-60 1093:-63 1114:-54 1176:-79 1384:-45 1876:-36 2162:-68 2325:-999
455869 0:-999 307:-53 414:-47 519:-65 967:-63 1158:-76 1717:-80 1883:-27 2097:-70 2201:-87 2325:-999
455870 0:-999 307:-52 414:-49 967:-68 1158:-76 1717:-76 1883:-45 2097:-72 2119:-84 2168:-71 2325:-999
455871 0:-999 307:-57 414:-47 967:-64 1158:-82 1717:-78 1883:-34 2097:-71 2119:-84 2168:-74 2325:-999
276087 0:-999 618:-73 641:-80 793:-48 861:-58 891:-59 1025:-60 1026:-65 1781:-64 1806:-62 1882:-45 2325:-999
335994 0:-999 22:-67 466:-83 544:-60 1203:-48 1218:-68 1444:-69 1692:-80 1775:-51 1868:-79 2293:-53 2325:-999
396446 0:-999 29:-52 30:-69 166:-71 682:-79 1033:-69 1794:-69 2049:-78 2278:-70 2282:-78 2325:-999
336352 0:-999 98:-60 270:-65 1158:-49 1277:-69 1381:-77 1411:-70 1850:-63 2119:-76 2246:-57 2311:-54 2325:-999
336353 0:-999 98:-58 270:-72 572:-67 1158:-48 1277:-58 1381:-76 1411:-72 1850:-62 2246:-52 2311:-59 2325:-999
336356 0:-999 345:-89 387:-76 685:-57 731:-85 790:-78 807:-63 1035:-57 1510:-57 1713:-81 1924:-88 2325:-999
276579 0:-999 685:-51 796:-53 1035:-45 1510:-44 2325:-999
276623 0:-999 98:-71 134:-59 414:-86 524:-52 773:-72 967:-68 1065:-54 2119:-41 2246:-65 2311:-62 2325:-999
276624 0:-999 134:-75 307:-64 414:-55 967:-76 1160:-74 1346:-74 1717:-82 1883:-44 2097:-77 2168:-74 2325:-999
276625 0:-999 486:-65 610:-69 692:-66 898:-64 1120:-52 1581:-64 1854:-55 1936:-61 1984:-68 2325:-999
396740 0:-999 125:-55 730:-56 809:-63 1142:-79 1334:-74 1399:-42 1437:-64 1844:-65 1987:-56 2278:-81 2325:-999
276928 0:-999 262:-74 378:-70 640:-59 658:-67 1551:-77 1787:-50 1802:-81 1905:-47 2014:-79 2136:-59 2325:-999
336845 0:-999 134:-58 270:-51 728:-63 967:-67 1015:-65 1065:-58 1411:-31 2119:-47 2246:-65 2325:-999
277051 0:-999 134:-73 307:-63 414:-43 967:-62 1160:-69 1346:-69 1717:-80 1883:-31 2097:-67 2168:-69 2325:-999
456827 0:-999 667:-85 858:-74 973:-84 1032:-92 1390:-41 1638:-73 1827:-42 1988:-59 1992:-46 2221:-92 2325:-999
397096 0:-999 232:-35 935:-56 1069:-52 1076:-57 1119:-74 1177:-56 1319:-66 2226:-70 2322:-56 2325:-999
397097 0:-999 416:-69 486:-78 547:-63 692:-59 950:-57 1120:-65 1512:-62 1854:-71 2325:-999
397109 0:-999 378:-59 640:-55 1160:-62 1346:-62 1787:-52 1883:-65 1905:-55 2136:-56 2168:-62 2302:-58 2325:-999
397145 0:-999 378:-75 640:-54 1481:-72 1551:-76 1787:-45 1802:-81 1883:-76 2136:-61 2302:-54 2325:-999
337021 0:-999 252:-74 709:-83 795:-89 1103:-69 1256:-50 1277:-85 1561:-83 1845:-50 2178:-50 2286:-63 2325:-999
277212 0:-999 214:-64 339:-61 1092:-61 1383:-68 1701:-58 1867:-59 1952:-59 2080:-65 2217:-64 2278:-67 2325:-999
397510 0:-999 48:-51 284:-34 603:-60 625:-54 960:-33 1176:-62 1355:-53 1482:-64 1898:-62 2126:-47 2325:-999
277516 0:-999 262:-69 378:-59 640:-54 961:-62 1481:-64 1727:-69 1802:-68 1831:-50 2014:-63 2136:-76 2325:-999
457405 0:-999 288:-41 564:-91 730:-67 809:-40 1032:-88 1437:-40 1638:-81 1987:-56 2278:-63 2325:-999
397640 0:-999 48:-48 284:-36 592:-76 972:-68 1176:-59 1482:-65 1533:-63 1933:-64 2057:-61 2126:-55 2325:-999
457439 0:-999 314:-77 358:-72 592:-70 603:-62 758:-71 1031:-73 1119:-75 1533:-82 1575:-74 2126:-71 2325:-999
337535 0:-999 4:-58 618:-68 793:-49 861:-45 891:-61 1120:-85 1806:-62 1854:-89 1882:-30 2273:-49 2325:-999
337536 0:-999 77:-67 314:-65 655:-54 1031:-86 1210:-67 1533:-73 1864:-66 1964:-42 2028:-63 2126:-64 2325:-999
277707 0:-999 437:-85 544:-91 597:-44 1236:-56 1711:-60 1926:-83 1981:-44 2189:-67 2201:-86 2293:-91 2325:-999
277708 0:-999 11:-50 29:-75 88:-75 190:-70 214:-82 1601:-73 1675:-86 1764:-82 1952:-81 2058:-77 2325:-999
397816 0:-999 252:-67 709:-85 1103:-75 1256:-51 1845:-50 2286:-57 2325:-999
277985 0:-999 153:-69 218:-68 259:-72 345:-52 387:-34 391:-71 1081:-60 1514:-80 2032:-80 2099:-73 2325:-999
277986 0:-999 262:-77 378:-68 640:-63 789:-84 957:-77 1481:-85 1787:-44 1802:-83 1823:-76 2014:-82 2325:-999
337881 0:-999 98:-51 134:-69 524:-72 967:-79 1065:-85 1158:-74 1277:-88 1850:-52 2246:-56 2311:-66 2325:-999
337915 0:-999 667:-65 730:-75 858:-62 885:-69 968:-38 1190:-57 1407:-23 1638:-60 1988:-77 1992:-77 2325:-999
337916 0:-999 98:-58 134:-72 967:-58 1158:-44 1277:-70 1850:-58 2119:-75 2246:-53 2311:-50 2312:-78 2325:-999
398388 0:-999 98:-41 524:-65 728:-77 1158:-70 1277:-72 1381:-80 1411:-72 1850:-36 2311:-53 2325:-999
458299 0:-999 134:-68 307:-55 414:-45 524:-76 572:-70 967:-62 1717:-71 1883:-35 2097:-68 2136:-79 2325:-999
458300 0:-999 134:-69 307:-54 414:-57 524:-64 572:-61 967:-61 1717:-77 1883:-46 2097:-66 2136:-79 2325:-999
338373 0:-999 42:-71 809:-54 1437:-59 1526:-81 1539:-53 1819:-49 2278:-81 2279:-82 2325:-999
338374 0:-999 619:-48 667:-69 1032:-49 1438:-67 1452:-68 1520:-52 1925:-84 1988:-68 2087:-86 2221:-83 2325:-999
338375 0:-999 195:-62 294:-71 314:-69 324:-56 358:-46 592:-64 603:-61 1176:-72 1250:-45 1822:-61 2325:-999
338376 0:-999 8:-88 256:-70 835:-90 1320:-77 1544:-57 1786:-82 2180:-74 2200:-58 2325:-999
278566 0:-999 181:-47 206:-62 561:-84 885:-76 1639:-75 1930:-85 1953:-85 2068:-84 2325:-999
458340 0:-999 667:-71 730:-73 906:-85 968:-28 1032:-78 1190:-67 1407:-25 1638:-57 1925:-90 2221:-82 2325:-999
278820 0:-999 29:-67 88:-45 513:-67 902:-54 1368:-66 1467:-72 1602:-54 2058:-54 2150:-61 2278:-61 2325:-999
399194 0:-999 134:-66 307:-73 414:-40 524:-71 967:-58 1158:-76 1717:-69 1883:-25 2097:-74 2136:-73 2325:-999
399195 0:-999 307:-69 1158:-80 1160:-69 1346:-69 1883:-35 2097:-73 2136:-81 2168:-69 2302:-86 2325:-999
399213 0:-999 441:-34 592:-65 603:-65 764:-67 822:-68 972:-51 1031:-67 1119:-56 1291:-66 1482:-72 2325:-999
399214 0:-999 280:-60 446:-54 603:-65 625:-77 758:-35 1093:-76 1176:-77 1575:-50 1785:-48 1933:-65 2325:-999
339058 0:-999 134:-56 270:-49 524:-56 728:-59 1015:-62 1054:-57 1065:-56 1411:-33 2119:-54 2246:-65 2325:-999
399286 0:-999 98:-63 270:-40 728:-35 1065:-46 1101:-67 1411:-48 1850:-66 1883:-61 1978:-79 1986:-70 2325:-999
399287 0:-999 98:-79 270:-38 307:-90 728:-57 775:-59 1065:-46 1101:-67 1381:-73 1411:-55 1986:-70 2325:-999
399288 0:-999 270:-39 448:-68 1065:-47 1101:-65 1411:-51 2312:-69 2325:-999
339132 0:-999 284:-73 377:-40 592:-76 891:-68 896:-77 1445:-42 1533:-46 1575:-76 2025:-43 2126:-64 2325:-999
279317 0:-999 181:-43 206:-69 1132:-82 1289:-84 1950:-89 2068:-81 2077:-91 2325:-999
339193 0:-999 189:-82 378:-50 640:-46 961:-55 1481:-54 1787:-55 1802:-63 1823:-64 1831:-49 2136:-61 2325:-999
279484 0:-999 20:-79 252:-67 709:-78 795:-84 822:-86 1277:-82 1291:-84 1345:-61 1561:-78 1845:-52 2325:-999
339347 0:-999 252:-64 662:-71 795:-86 1256:-49 1345:-64 1561:-83 1842:-85 1845:-49 2286:-58 2325:-999
459300 0:-999 42:-84 166:-75 234:-51 288:-84 596:-52 1443:-51 2211:-74 2278:-68 2325:-999
399616 0:-999 606:-82 667:-65 1032:-78 1050:-85 1515:-82 1637:-75 1925:-84 2087:-83 2221:-82 2320:-87 2325:-999
399717 0:-999 23:-82 195:-59 273:-64 717:-83 1246:-77 1250:-55 1788:-71 1833:-86 1898:-77 2251:-81 2325:-999
339543 0:-999 667:-57 858:-62 1032:-76 1190:-63 1390:-47 1638:-57 1827:-48 1992:-62 2325:-999
279776 0:-999 42:-58 125:-43 288:-58 491:-71 809:-56 854:-74 1142:-83 1334:-55 1399:-48 1844:-55 2325:-999
459539 0:-999 42:-61 288:-61 517:-70 730:-69 809:-53 1437:-53 1539:-44 1689:-72 1819:-25 1844:-80 2325:-999
459540 0:-999 491:-72 517:-75 730:-65 809:-59 1074:-82 1399:-78 1437:-50 1539:-42 1819:-29 2278:-81 2325:-999
399788 0:-999 189:-77 262:-67 378:-65 640:-55 1160:-62 1727:-86 1787:-44 1831:-76 1905:-70 2014:-67 2325:-999
399795 0:-999 544:-54 842:-89 1157:-90 1203:-55 1218:-78 1444:-74 1503:-83 1775:-52 2293:-61 2325:-999
459646 0:-999 134:-78 572:-52 967:-55 1158:-47 1381:-90 1850:-72 1883:-81 2097:-77 2246:-77 2311:-64 2325:-999
459647 0:-999 134:-45 270:-58 524:-41 572:-61 967:-64 1411:-61 1850:-66 2119:-63 2246:-60 2325:-999
459648 0:-999 134:-72 307:-55 414:-53 967:-63 1883:-36 1905:-84 2097:-76 2136:-84 2168:-77 2201:-86 2325:-999
279938 0:-999 437:-79 544:-86 597:-48 1057:-88 1236:-58 1711:-56 1981:-38 2189:-58 2325:-999
279959 0:-999 134:-37 448:-48 775:-70 967:-59 1015:-81 1316:-87 1461:-78 1471:-78 1661:-74 2119:-60 2325:-999
400012 0:-999 511:-36 1058:-71 1159:-38 1355:-56 1482:-61 1898:-69 1899:-38 2144:-73 2284:-38 2325:-999
280050 0:-999 134:-41 270:-55 524:-37 572:-58 967:-61 1105:-55 1411:-64 1883:-70 1986:-58 2246:-50 2325:-999
459879 0:-999 252:-63 709:-78 795:-79 822:-87 1103:-74 1256:-53 1291:-83 1845:-52 2178:-50 2286:-59 2325:-999
400247 0:-999 27:-73 416:-77 436:-55 547:-56 631:-83 692:-68 950:-55 1120:-80 1512:-67 2095:-67 2325:-999
280336 0:-999 218:-61 619:-63 885:-73 973:-36 1190:-49 1390:-64 1827:-52 1988:-34 1992:-35 2249:-83 2325:-999
280376 0:-999 252:-71 709:-84 795:-91 1256:-64 1345:-71 1561:-92 1845:-65 2178:-67 2286:-67 2325:-999
280377 0:-999 134:-65 307:-58 414:-53 967:-69 1717:-75 1883:-40 2097:-76 2136:-78 2325:-999
340289 0:-999 79:-85 321:-55 421:-62 677:-69 821:-52 888:-62 975:-63 1329:-65 1978:-42 2106:-71 2325:-999
460419 0:-999 98:-43 134:-66 967:-76 1158:-73 1230:-83 1411:-79 1850:-46 2119:-65 2246:-51 2312:-76 2325:-999
400690 0:-999 606:-77 730:-46 1399:-76 1689:-81 1819:-84 1827:-75 1844:-79 1910:-60 1987:-49 2150:-70 2325:-999
460543 0:-999 262:-71 378:-59 1160:-58 1346:-57 1787:-54 1905:-65 2014:-70 2136:-63 2168:-58 2325:-999
400835 0:-999 98:-44 134:-68 524:-54 773:-78 1158:-72 1850:-40 2119:-77 2246:-57 2311:-57 2312:-75 2325:-999
400841 0:-999 284:-72 656:-71 891:-70 960:-78 1445:-29 1533:-38 2025:-31 2126:-54 2161:-79 2169:-73 2325:-999
340719 0:-999 39:-79 294:-83 362:-79 511:-69 758:-32 1093:-74 1482:-82 1575:-45 1876:-72 2144:-56 2325:-999
340720 0:-999 294:-72 511:-67 603:-56 625:-55 896:-83 972:-73 1319:-82 1482:-69 1822:-76 1898:-59 2325:-999
460800 0:-999 378:-59 640:-61 961:-81 1160:-60 1481:-67 1787:-52 1823:-89 1831:-66 2014:-79 2168:-59 2325:-999
460801 0:-999 134:-59 524:-50 728:-62 773:-54 967:-64 1105:-50 1411:-63 1986:-66 2119:-64 2246:-67 2325:-999
401089 0:-999 27:-59 416:-56 547:-62 692:-60 950:-68 1120:-59 1365:-74 1512:-69 1806:-78 1854:-74 2325:-999
401142 0:-999 858:-48 968:-35 973:-78 1369:-77 1390:-91 1407:-23 1910:-62 1987:-60 2249:-78 2325:-999
281158 0:-999 110:-92 685:-50 796:-64 807:-80 993:-91 1035:-65 1510:-64 1808:-86 2062:-94 2325:-999
401165 0:-999 270:-57 728:-71 773:-61 1015:-73 1065:-70 1105:-71 1411:-64 2119:-56 2246:-52 2312:-71 2325:-999
281215 0:-999 377:-38 960:-69 1357:-90 1445:-38 1462:-73 1533:-37 1784:-72 2025:-44 2126:-57 2325:-999
341077 0:-999 134:-62 307:-50 414:-54 519:-54 572:-52 967:-58 1158:-63 1717:-69 1883:-39 2097:-60 2325:-999
341078 0:-999 134:-62 307:-50 414:-54 519:-54 572:-52 967:-58 1158:-63 1717:-69 1883:-39 2097:-60 2325:-999
461016 0:-999 48:-71 77:-70 284:-84 314:-59 655:-63 1354:-67 1898:-78 1964:-45 2028:-73 2325:-999
461040 0:-52 30:-60 614:-52 781:-48 1033:-60 1085:-62 1144:-59 1234:-59 1794:-60 1895:-60 2325:-999
341246 0:-999 48:-73 195:-65 273:-64 428:-75 603:-65 1250:-49 1788:-60 2226:-78 2318:-59 2325:-999
341282 0:-999 27:-60 416:-63 436:-64 547:-67 631:-69 692:-60 950:-64 1120:-65 1365:-74 1854:-75 2325:-999
341283 0:-999 181:-48 206:-71 837:-84 1289:-83 2325:-999
401475 0:-999 42:-63 288:-64 730:-55 809:-66 858:-79 1399:-45 1638:-72 1844:-54 1987:-53 2150:-75 2325:-999
281532 0:-999 667:-70 730:-75 885:-88 968:-69 1390:-86 1407:-58 1638:-67 1988:-79 1992:-86 2221:-79 2325:-999
281537 0:-999 134:-65 307:-69 414:-42 505:-74 967:-62 1717:-75 1883:-32 2097:-74 2119:-76 2136:-71 2325:-999
281753 0:-999 42:-78 125:-67 288:-71 724:-82 1334:-75 1399:-57 1686:-81 1844:-66 1987:-51 2325:-999
401803 0:-999 383:-63 858:-58 973:-72 1190:-60 1390:-47 1407:-71 1770:-72 1827:-40 1988:-66 1992:-57 2325:-999
461613 0:-999 98:-31 270:-75 572:-75 1277:-72 1381:-77 1411:-70 1850:-38 1986:-64 2311:-49 2312:-70 2325:-999
281981 0:-999 42:-59 125:-71 858:-61 1334:-67 1399:-46 1437:-57 1819:-54 1844:-53 1987:-38 2325:-999
401983 0:-999 98:-52 270:-53 524:-39 572:-55 1105:-59 1381:-75 1411:-66 1850:-55 1986:-56 2325:-999
